YouTube URL,Chunk Number,Chunk Filename,Transcript,Processed Transcript,Topic
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,57,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk56.wav","South Capitol on average it cost about $40,000 to start a new business but currently the tax deduction for startups  is only $5,000 So currently for start-up costs the tax deduction is $5,000 well in 2024 it is almost impossible to start a business on $5,000  which is why as president I will make the start of deduction 10","South Capitol average cost $ 40,000 start new business currently tax deduction startups   $ 5,000 currently start - costs tax deduction $ 5,000 2024 impossible start business $ 5,000   president start deduction 10",0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,58,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk57.wav","times richer and we will raise it from 5,000 to $50,000  tax deduction  and provide low and no-interest Loans to small businesses that want to expand all of which will help achieve our ambitious some would say but that's okay let's be ambitious our ambitious goal of 25 million news","times richer raise 5,000 $ 50,000   tax deduction   provide low - interest Loans small businesses want expand help achieve ambitious okay let ambitious ambitious goal 25 million news",0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,59,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk58.wav",call business applications by the end of my first term I know this is very achievable  and for anyone here who is a small business owner works for a small business or has a small business in your life you understand what I'm talking about in terms of when we build up our small businesses what that does to entire communities to lift them up economically civically culturally,business applications end term know achievable   small business owner works small business small business life understand talking terms build small businesses entire communities lift economically civically culturally,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,60,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk59.wav",and in every way  small businesses the point being helped Drive our economy and they create  they create nearly 50% of private-sector jobs and they strengthen our middle class and if we can harness the entrepreneurial ISM of the American people and unlock the full potential of aspiring Founders and small business owners I am,way   small businesses point helped Drive economy create   create nearly 50 % private - sector jobs strengthen middle class harness entrepreneurial ISM American people unlock potential aspiring Founders small business owners,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,61,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk60.wav",optimistic that no one will be able to outpace us  by contrast  Donald Trump when he was president  has been described by one of the nation's leading experts on small businesses in a PC published in a major paper as not being good for small businesses affected by the title right because I'm burying the lead right now,optimistic able outpace   contrast   Donald Trump president   described nation leading experts small businesses PC published major paper good small businesses affected title right burying lead right,-1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,62,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk61.wav",one of the leading experts on small business has published a piece in one of the major newspapers and the title I'm going to quote does Donald Trump hate small business  and their answer was yes their answer was yes because at the same time that Donald Trump was giving a tax cut two big corporations and billionaires  he tried to slash programs for small,leading experts small business published piece major newspapers title going quote Donald Trump hate small business   answer yes answer yes time Donald Trump giving tax cut big corporations billionaires   tried slash programs small,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,63,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk62.wav",and raise borrowing costs for them instead of making it easier he actually made it more difficult for them to access capital and that's not surprising because Donald Trump just does not prioritize small businesses he does not seem to Value frankly the essential role they play  but look when I look at small business owners I see some of the heroes of our economy not only entrepreneur,raise borrowing costs instead making easier actually difficult access capital surprising Donald Trump prioritize small businesses Value frankly essential role play   look look small business owners heroes economy entrepreneur,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,64,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk63.wav",but as I said Civic leaders Community leaders part of the glue that holds communities together  the third pillar of our opportunity economy  is leading the world in the industries of the future  and making sure America at China wins the competition for the 21st century,said Civic leaders Community leaders glue holds communities   pillar opportunity economy   leading world industries future   making sure America China wins competition 21st century,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,65,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk64.wav",one of the recurring themes in American history is that when we make an intentional effort to invest in our industrial strength  it leads to extraordinary prosperity and security  not only 3 years but for Generations  think of Alexander Hamilton having the foresight to build the,recurring themes American history intentional effort invest industrial strength   leads extraordinary prosperity security   3 years Generations   think Alexander Hamilton having foresight build,-1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,66,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk65.wav",manufacturing capabilities of our new nation  think of Lincoln and the Transcontinental Railroad  think of Eisenhower and the interstate highway system  Kennedy committing America to win the space race and spurring Innovation across our society  from our earliest days America's economic strain,manufacturing capabilities new nation   think Lincoln Transcontinental Railroad   think Eisenhower interstate highway system   Kennedy committing America win space race spurring Innovation society   earliest days America economic strain,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,67,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk66.wav",has been tied to our industrial strength  and the same is true today  so I will recommit the nation to Global Leadership in the sectors that will Define The Next Century we will invest in BIO manufacturing and Aerospace remained dominant in a I am Quantum Computing blockchain and other emerging Tech,tied industrial strength   true today   recommit nation Global Leadership sectors Define Century invest BIO manufacturing Aerospace remained dominant Quantum Computing blockchain emerging Tech,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,68,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk67.wav",expand our lead in clean energy Innovation and Manufacturing  so the next generation of breakthroughs from Advanced batteries to geothermal to Advanced nuclear are not just invented but built here in America by American workers,expand lead clean energy Innovation Manufacturing   generation breakthroughs Advanced batteries geothermal Advanced nuclear invented built America American workers,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,69,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk68.wav",and we will invest in the industries that for example made Pittsburgh the Steel City by offering  tax credits for expanding good union jobs in steel and iron and Manufacturing communities like here in Mon Valley  and across all these,invest industries example Pittsburgh Steel City offering   tax credits expanding good union jobs steel iron Manufacturing communities like Mon Valley  ,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,70,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk69.wav",industries of the future we will prioritize Investments for strengthening Factory towns is so important  four strengthening factory town retooling existing factories hiring locally and working with unions because no one who grows up in America's greatest industrial or agricultural centers should be abandoned,industries future prioritize Investments strengthening Factory towns important   strengthening factory town retooling existing factories hiring locally working unions grows America greatest industrial agricultural centers abandoned,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,71,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk70.wav",and understand what that means for real people people we know people we care about  we don't have to abandon  a strength we've known to achieve a strength that we plant  and here's what else we will do when I'm President we will double the number of red,understand means real people people know people care   abandon   strength known achieve strength plant   President double number red,-1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,72,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk71.wav",apprenticeships by the end of my first term  cuz I almost made it a goal of my night I am I think I am going to fall short but trying to visit every IBEW Local an America cuz I'm going to tell you those are the tough doodie man and women and everyone,apprenticeships end term   cuz goal night think going fall short trying visit IBEW Local America cuz going tell tough doodie man women,3
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,73,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk72.wav",I mean it's like about the skills that are about engineering and science and math and just at the most highly skilled folks were in those apprenticeships and teaching there and so one of the things we must do understanding that and understanding the nature of that part of our educational system  is let's eliminate degree requirements while increasing skill development,mean like skills engineering science math highly skilled folks apprenticeships teaching things understanding understanding nature educational system   let eliminate degree requirements increasing skill development,-1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,74,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk73.wav",and let's start with something I can do as president was ensure that we do that for the half million of federal jobs that are within our ability to make it so  showing what is possible and then challenging the private sector to make a similar commitment to emphasizing skills and not just degrees,let start president ensure half million federal jobs ability   showing possible challenging private sector similar commitment emphasizing skills degrees,-1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,75,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk74.wav",and we will reform our tax laws to make it easier for businesses to let workers share in their company's success and I will challenge the private sector to do more to live step workers through Equity profits and benefits so more people can share in America's success and prosperity,reform tax laws easier businesses let workers share company success challenge private sector live step workers Equity profits benefits people share America success prosperity,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,76,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk75.wav",and not only must we build the industries of the future in America we must also build them faster  you know there's a time for patience and there's a timeframe patients  that's not an ecclesiastic but  basket for a minute  but the simple truth is in America it takes too long and it cost too much,build industries future America build faster   know time patience timeframe patients   ecclesiastic   basket minute   simple truth America takes long cost,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,77,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk76.wav",whether it's a new Housing Development a new Factory or a new bridge projects take too long to go from concept to reality  it happens in blue States it happens in Red States and it's a national problem and I will tell you this  China is not moving slowly or not  and we can't afford to either  if we are to compete with,new Housing Development new Factory new bridge projects long concept reality   happens blue States happens Red States national problem tell   China moving slowly   afford   compete,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,78,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk77.wav",the 4th to either  as president if things are not moving quickly I will demand to know why and I will act  I will work with Congress workers and businesses cities and states Community groups and local leaders to reform permitting  to cut red tape and get things moving faster  because look as I said patience may be a virtue but not when it comes,4th   president things moving quickly demand know act   work Congress workers businesses cities states Community groups local leaders reform permitting   cut red tape things moving faster   look said patience virtue comes,-1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,79,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk78.wav",job creation or America's competitiveness  many of you know the Empire State Building  you know how long it took to build at  one year the Pentagon you know how long that took 16 months  no one can tell me we can't bill quickly in our country  I got in.,job creation America competitiveness   know Empire State Building   know long took build   year Pentagon know long took 16 months   tell bill quickly country   got .,-1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,80,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk79.wav",now look my opponent Donald Trump while he makes big promises I manufacturing just yesterday he went out and promised to bring back manufacturing jobs and if that sounds familiar it should  in 2016 he went out and made that very same promise  about the carrier plant in Indianapolis  you'll remember carrier been off sword,look opponent Donald Trump makes big promises manufacturing yesterday went promised bring manufacturing jobs sounds familiar   2016 went promise   carrier plant Indianapolis   remember carrier sword,-1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,81,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk80.wav","hundreds of jobs to Mexico under his watch  and it wasn't just there on trumps watch offshoring went up and manufacturing jobs went down across our country and our economy all told almost 200,000 manufacturing jobs were lost during his presidency starting before the pandemic hit  making Trump","hundreds jobs Mexico watch   trumps watch offshoring went manufacturing jobs went country economy told 200,000 manufacturing jobs lost presidency starting pandemic hit   making Trump",0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,82,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk81.wav",one of the biggest losers ever on Manufacturing  Donald Trump also talked a big game on our trade deficit with China  but it is far lower under our watch then,biggest losers Manufacturing   Donald Trump talked big game trade deficit China   far lower watch,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,83,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk82.wav",year of his administration while he constantly got played by China  I will never hesitate to take Swift and strong measures when China undermines the rules of the road at the expense of our workers our communities and our company's whether it's flooding the market with steel inferior  or at all,year administration constantly got played China   hesitate Swift strong measures China undermines rules road expense workers communities company flooding market steel inferior  ,-1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,84,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk83.wav",unfairly subsidizing shipbuilding or hurting our small businesses with counterfeits will call Donald Trump actually shipped Advanced semiconductor chips to China  which helps them upgrade their military  understand the impact  of these so-called policies that really are not about a plan,unfairly subsidizing shipbuilding hurting small businesses counterfeits Donald Trump actually shipped Advanced semiconductor chips China   helps upgrade military   understand impact   - called policies plan,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,85,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk84.wav",for strengthening our prosperity or a security  I will never sell out America to our competitors or adversaries never never  and I will always make sure we have the strongest economy and the most lethal fighting force anywhere in the world,strengthening prosperity security   sell America competitors adversaries   sure strongest economy lethal fighting force world,1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,86,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk85.wav",so at this pivotal moment  we have an extraordinary opportunity  to chart a new way forward one that positions the United States of America and all of us were blessed call this home  for success and prosperity in the 21st century  you know there's an old saying that the best way to,pivotal moment   extraordinary opportunity   chart new way forward positions United States America blessed home   success prosperity 21st century   know old saying best way,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,87,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk86.wav",the future is to invent it  well that is the story of the Steel City  that is the story of the scale setting  the city that helped build the middle-class birth America's labor movement and power the rise of American manufacturing and the city where Alan Newell and Herbert Simon launched the first,future invent   story Steel City   story scale setting   city helped build middle - class birth America labor movement power rise American manufacturing city Alan Newell Herbert Simon launched,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,88,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk87.wav",research Hub at Carnegie Mellon  and created entirely New Field like machine learning and Carnegie Mellon is now home to the largest university robotics Center in America  cuz the proud Heritage of Pittsburgh  I so strongly,research Hub Carnegie Mellon   created entirely New Field like machine learning Carnegie Mellon home largest university robotics Center America   cuz proud Heritage Pittsburgh   strongly,0
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,89,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk88.wav",reveals the character of our nation  a nation that harnesses the Ambitions the dreams and the aspirations of our people  seizes the opportunity before us because we see them  because we believe in them  and then invent the future  that is what we have always done  and that is what we must now do,reveals character nation   nation harnesses Ambitions dreams aspirations people   seizes opportunity   believe   invent future    ,3
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,90,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk89.wav",and I know we will I thank you all for inviting me may God bless you and may God bless the United States of America,know thank inviting God bless God bless United States America,1
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,91,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk90.wav",,,6
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,92,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk91.wav",,,6
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,1,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk0.wav",and I'm proud to be an American who gave that right to me and I gladly stand next to you and defend her,proud American gave right gladly stand defend,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,2,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk1.wav",from the lakes of Minnesota  to the Tennessee  across the plains of Texas,lakes Minnesota   Tennessee   plains Texas,5
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,3,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk2.wav",New York  don't forget the man who died who gave it to me and I,New York   forget man died gave,-1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,4,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk3.wav",what is a raincoat  God Bless America,raincoat   God Bless America,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,5,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk4.wav",forget the man who died  next to you and defend her to the day.,forget man died   defend day .,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,6,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk5.wav",,,6
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,7,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk6.wav",,,6
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,8,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk7.wav",leave thank you very much really and thank you and very big thank you to Pennsylvania we love Pennsylvania and as I was saying  oh I love that I love that chart I love that graph isn't it a beaut,leave thank thank big thank Pennsylvania love Pennsylvania saying   oh love love chart love graph beaut,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,9,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk8.wav",nothing but also beautiful because look at the number that's the day I left office it was the lowest border patrol the lowest it's ever been illegal immigration today it's out of control but I love it for other reasons to you know that so thank you very much and thank Lee and what Lee is done with that song and it's such an honor to have it I want to just to let you know that tonight I returned to Butler in the aftermath of tragedy and heartache to deliver,beautiful look number day left office lowest border patrol lowest illegal immigration today control love reasons know thank thank Lee Lee song honor want let know tonight returned Butler aftermath tragedy heartache deliver,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,10,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk9.wav",simple message to the people of Pennsylvania to the people of America our movement to make America great again stand stronger prouder more united more determined and nearer to Victory than ever before we're going to make America great again going to win the election and a win the election  I do all Americans whether you are Republican Democrat independent conservative or liberal or you have,simple message people Pennsylvania people America movement America great stand stronger prouder united determined nearer Victory going America great going win election win election   Americans Republican Democrat independent conservative liberal,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,11,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk10.wav",No Label whatsoever it makes no difference our movement it belongs to you it belongs to our country  how long should I charge and together and just one month we are going to usher in a new golden age of American Security Prosperity sovereignty and freedom for citizens of every race religion color and Creed  exactly 12 weeks ago this evening on this very great,Label whatsoever makes difference movement belongs belongs country   long charge month going usher new golden age American Security Prosperity sovereignty freedom citizens race religion color Creed   exactly 12 weeks ago evening great,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,12,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk11.wav",and a cold-blooded assassin aim to silence me into silence the greatest movement Maga in the history of our country Mega  Play La Mega  416 harrowing seconds during the gunfire time stopped as this vicious monster Unleashed Fury evil from his sniper's perch not so far away but by the hand of Providence and the grace of God,cold - blooded assassin aim silence silence greatest movement Maga history country Mega   Play La Mega   416 harrowing seconds gunfire time stopped vicious monster Unleashed Fury evil sniper perch far away hand Providence grace God,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,13,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk12.wav",that villain did not succeed in his goal did not come close  he did not stop our movement he did not break out our spirit he did not Shake our unyielding resolve to save America from evils of poverty hatred and destruction yet we are here this evening in record numbers this is a big crap this is that big one  there is a big one,villain succeed goal come close   stop movement break spirit Shake unyielding resolve save America evils poverty hatred destruction evening record numbers big crap big   big,1
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,14,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk13.wav",not only to Mark the Triumph of American Spirit but over and and you know that this is really truly in the true sense Spirit over evil and adversity but also to pay tribute to some of the best and bravest we have ever known this field is now a monument to The Valor of our First Responders to the resilience of our fellow citizens into the sacrifice of a loving and devoted father a really,Mark Triumph American Spirit know truly true sense Spirit evil adversity pay tribute best bravest known field monument Valor Responders resilience fellow citizens sacrifice loving devoted father,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,15,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk14.wav",great man you know that  forever afterward  Forever After all who have visited this house,great man know   forever afterward   Forever visited house,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,16,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk15.wav",place where remember what happened here and they will know of the character and courage that's so many incredible American Patriots have showed and no and they know it at a level never seen before probably first I want to thank the men and women of the u.s. Secret Service who threw their bodies on top of Pi  without even a thought for the road lives they were they were on top of me so fast they were on,place remember happened know character courage incredible American Patriots showed know level seen probably want thank men women u.s . Secret Service threw bodies Pi   thought road lives fast,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,17,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk16.wav",top of me and it was not even a moment of doubt in their minds you watch those tapes not even a moment of doubt I want to thank secret service at great great people they are great people  I didn't that moment those agents displayed a Devotion to duty that cannot be described and they did it yet again less than three weeks ago when they really did a fantastic job another attempt it was another attempt we have an evil world we have a very sick world,moment doubt minds watch tapes moment doubt want thank secret service great great people great people   moment agents displayed Devotion duty described weeks ago fantastic job attempt attempt evil world sick world,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,18,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk17.wav",my gratitude to them is beyond measure we also owe a tremendous debt thanks to the Secret Service counters sniper and a local police sniper  who returned fire within seconds and stop the shooter quickly and saved many lives if you didn't stop he saved many lives he had a lot of bullets a lot of ammunition up there with him and we are just amazing,gratitude measure owe tremendous debt thanks Secret Service counters sniper local police sniper   returned fire seconds stop shooter quickly saved lives stop saved lives lot bullets lot ammunition amazing,2
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,19,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk18.wav",when you think they said they did it so quickly without any knowledge of what was going on boom and had that not happened it would have been a very different so it would have been many many potentially many many people I also want to express our thanks to the Butler Township Police Department credible people  the butler sheriff's deputies Pennsylvania State Police and all of the other law enforcement Heroes as well as the emergency personnel and,think said quickly knowledge going boom happened different potentially people want express thanks Butler Township Police Department credible people   butler sheriff deputies Pennsylvania State Police law enforcement Heroes emergency personnel,2
