YouTube URL,Chunk Number,Chunk Filename,Transcript
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,44,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk43.wav",so I have a personal experience with caregiving I remember being there for my mother when she was diagnosed with cancer  cooking meals for her  taking her to her appointment  trying to make her comfortable figuring out which clothes or soft enough that they wouldn't irritate her  and telling her stories to try and make her laugh
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,45,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk44.wav",I know caregiving is about dignity  it really is  and when we lower the cost and ease the burdens people face we will not only make it then easier for them to meet their obligations as caregivers we will also make it more possible for them to go to work and pursue their economic aspirations and when that happens
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,46,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk45.wav",our economy as a whole grows stronger  now middle-class tax cuts are just the start of my plan  we will also go after the biggest drivers of cost for the middle class and work to bring them down and one of those some would argue one of the biggest is the cost of housing  so here's what we will do we will cut the red tape
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,47,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk46.wav",stops homes from being built and take on an addition corporate landlords were hiking rental prices  and we will work with Builders and developers to construct 3 million new homes and rentals for the middle class because increasing the housing Supply will help drive down the cost of housing
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,48,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk47.wav","we will also help first-time home buyers just get their foot in the door with a $25,000 down payment assistance  because the goal is clear Let's help more Americans afford to buy a home which we know is a critical step in their ability to grow their will"
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,49,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk48.wav",and intergenerational wealth and we will work to reduce other big cost for middle class families we will take on Bad actors who exploit emergencies and drive up grocery prices by enacting the first-ever federal ban on corporate price gouging  I had the experience of dealing with that when I was attorney general we will take on Bigfoot
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,50,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk49.wav",and kept the cost of prescription drugs for all Americans just like we did for our seniors  Now by contrast Donald Trump has no intention of luring cost for the middle class  in fact his economic agenda would actually raise prices and listen that's not just my opinion a survey of top Economist by the financial times and the University of Chicago
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,51,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk50.wav",send it by an overwhelming 72 3% margin my plan would be better for keeping inflation low  objective Economist have been very clear  the second pillar of an opportunity economy is investing in American innovation and Entrepreneurship so for the last century  the United States of America has been a
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,52,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk51.wav",peeking around the world and as your vice president now for almost four years I've been traveling the world meeting with world leaders meeting with foreign leaders meeting with business people in various countries with which we have partnership and I will tell you America remains a beacon  for what it means to inspire and invest in innovation  not only for our ability to come up with some of the most breakthrough I
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,53,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk52.wav",he is but also our ability to turn those ideas into it to some of the most consequential Innovations the world has ever known  I believe the source of our success is the Ingenuity the dynamism and enterprising Spirit of the American people  to paraphrase  yeah it is it's our nature it's our nature
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,54,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk53.wav",to paraphrase Warren Buffett since the founding of our nation there has been no incubator for unleashing human potential like America  and we need to guard that Spirit we have to fart that spirit  let it always Inspire us let it always be the source of our optimism which is that
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,55,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk54.wav",spirit that is so uniquely American  and let that then Inspire us  by helping us to be inspired to solve the problems that so many face including our small business owners  so as I travel the country What I Hear time and again from those who own small businesses and those who aspire to start them is that too often and entrepreneur has a great idea not too often a good
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,56,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk55.wav",let me have the willingness to take the risk but they don't have access to the capital that they need to make it real and if Andrea said not everybody was handed on a silver platter and a million dollars and then file bankruptcy 690 I said that  I actually said that  well we can make it easier we can make it easier for small businesses to add
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,57,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk56.wav","South Capitol on average it cost about $40,000 to start a new business but currently the tax deduction for startups  is only $5,000 So currently for start-up costs the tax deduction is $5,000 well in 2024 it is almost impossible to start a business on $5,000  which is why as president I will make the start of deduction 10"
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,58,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk57.wav","times richer and we will raise it from 5,000 to $50,000  tax deduction  and provide low and no-interest Loans to small businesses that want to expand all of which will help achieve our ambitious some would say but that's okay let's be ambitious our ambitious goal of 25 million news"
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,59,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk58.wav",call business applications by the end of my first term I know this is very achievable  and for anyone here who is a small business owner works for a small business or has a small business in your life you understand what I'm talking about in terms of when we build up our small businesses what that does to entire communities to lift them up economically civically culturally
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,60,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk59.wav",and in every way  small businesses the point being helped Drive our economy and they create  they create nearly 50% of private-sector jobs and they strengthen our middle class and if we can harness the entrepreneurial ISM of the American people and unlock the full potential of aspiring Founders and small business owners I am
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,61,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk60.wav",optimistic that no one will be able to outpace us  by contrast  Donald Trump when he was president  has been described by one of the nation's leading experts on small businesses in a PC published in a major paper as not being good for small businesses affected by the title right because I'm burying the lead right now
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,62,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk61.wav",one of the leading experts on small business has published a piece in one of the major newspapers and the title I'm going to quote does Donald Trump hate small business  and their answer was yes their answer was yes because at the same time that Donald Trump was giving a tax cut two big corporations and billionaires  he tried to slash programs for small
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,63,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk62.wav",and raise borrowing costs for them instead of making it easier he actually made it more difficult for them to access capital and that's not surprising because Donald Trump just does not prioritize small businesses he does not seem to Value frankly the essential role they play  but look when I look at small business owners I see some of the heroes of our economy not only entrepreneur
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,64,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk63.wav",but as I said Civic leaders Community leaders part of the glue that holds communities together  the third pillar of our opportunity economy  is leading the world in the industries of the future  and making sure America at China wins the competition for the 21st century
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,65,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk64.wav",one of the recurring themes in American history is that when we make an intentional effort to invest in our industrial strength  it leads to extraordinary prosperity and security  not only 3 years but for Generations  think of Alexander Hamilton having the foresight to build the
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,66,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk65.wav",manufacturing capabilities of our new nation  think of Lincoln and the Transcontinental Railroad  think of Eisenhower and the interstate highway system  Kennedy committing America to win the space race and spurring Innovation across our society  from our earliest days America's economic strain
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,67,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk66.wav",has been tied to our industrial strength  and the same is true today  so I will recommit the nation to Global Leadership in the sectors that will Define The Next Century we will invest in BIO manufacturing and Aerospace remained dominant in a I am Quantum Computing blockchain and other emerging Tech
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,68,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk67.wav",expand our lead in clean energy Innovation and Manufacturing  so the next generation of breakthroughs from Advanced batteries to geothermal to Advanced nuclear are not just invented but built here in America by American workers
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,69,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk68.wav",and we will invest in the industries that for example made Pittsburgh the Steel City by offering  tax credits for expanding good union jobs in steel and iron and Manufacturing communities like here in Mon Valley  and across all these
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,70,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk69.wav",industries of the future we will prioritize Investments for strengthening Factory towns is so important  four strengthening factory town retooling existing factories hiring locally and working with unions because no one who grows up in America's greatest industrial or agricultural centers should be abandoned
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,71,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk70.wav",and understand what that means for real people people we know people we care about  we don't have to abandon  a strength we've known to achieve a strength that we plant  and here's what else we will do when I'm President we will double the number of red
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,72,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk71.wav",apprenticeships by the end of my first term  cuz I almost made it a goal of my night I am I think I am going to fall short but trying to visit every IBEW Local an America cuz I'm going to tell you those are the tough doodie man and women and everyone
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,73,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk72.wav",I mean it's like about the skills that are about engineering and science and math and just at the most highly skilled folks were in those apprenticeships and teaching there and so one of the things we must do understanding that and understanding the nature of that part of our educational system  is let's eliminate degree requirements while increasing skill development
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,74,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk73.wav",and let's start with something I can do as president was ensure that we do that for the half million of federal jobs that are within our ability to make it so  showing what is possible and then challenging the private sector to make a similar commitment to emphasizing skills and not just degrees
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,75,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk74.wav",and we will reform our tax laws to make it easier for businesses to let workers share in their company's success and I will challenge the private sector to do more to live step workers through Equity profits and benefits so more people can share in America's success and prosperity
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,76,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk75.wav",and not only must we build the industries of the future in America we must also build them faster  you know there's a time for patience and there's a timeframe patients  that's not an ecclesiastic but  basket for a minute  but the simple truth is in America it takes too long and it cost too much
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,77,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk76.wav",whether it's a new Housing Development a new Factory or a new bridge projects take too long to go from concept to reality  it happens in blue States it happens in Red States and it's a national problem and I will tell you this  China is not moving slowly or not  and we can't afford to either  if we are to compete with
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,78,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk77.wav",the 4th to either  as president if things are not moving quickly I will demand to know why and I will act  I will work with Congress workers and businesses cities and states Community groups and local leaders to reform permitting  to cut red tape and get things moving faster  because look as I said patience may be a virtue but not when it comes
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,79,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk78.wav",job creation or America's competitiveness  many of you know the Empire State Building  you know how long it took to build at  one year the Pentagon you know how long that took 16 months  no one can tell me we can't bill quickly in our country  I got in.
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,80,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk79.wav",now look my opponent Donald Trump while he makes big promises I manufacturing just yesterday he went out and promised to bring back manufacturing jobs and if that sounds familiar it should  in 2016 he went out and made that very same promise  about the carrier plant in Indianapolis  you'll remember carrier been off sword
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,81,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk80.wav","hundreds of jobs to Mexico under his watch  and it wasn't just there on trumps watch offshoring went up and manufacturing jobs went down across our country and our economy all told almost 200,000 manufacturing jobs were lost during his presidency starting before the pandemic hit  making Trump"
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,82,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk81.wav",one of the biggest losers ever on Manufacturing  Donald Trump also talked a big game on our trade deficit with China  but it is far lower under our watch then
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,83,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk82.wav",year of his administration while he constantly got played by China  I will never hesitate to take Swift and strong measures when China undermines the rules of the road at the expense of our workers our communities and our company's whether it's flooding the market with steel inferior  or at all
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,84,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk83.wav",unfairly subsidizing shipbuilding or hurting our small businesses with counterfeits will call Donald Trump actually shipped Advanced semiconductor chips to China  which helps them upgrade their military  understand the impact  of these so-called policies that really are not about a plan
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,85,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk84.wav",for strengthening our prosperity or a security  I will never sell out America to our competitors or adversaries never never  and I will always make sure we have the strongest economy and the most lethal fighting force anywhere in the world
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,86,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk85.wav",so at this pivotal moment  we have an extraordinary opportunity  to chart a new way forward one that positions the United States of America and all of us were blessed call this home  for success and prosperity in the 21st century  you know there's an old saying that the best way to
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,87,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk86.wav",the future is to invent it  well that is the story of the Steel City  that is the story of the scale setting  the city that helped build the middle-class birth America's labor movement and power the rise of American manufacturing and the city where Alan Newell and Herbert Simon launched the first
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,88,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk87.wav",research Hub at Carnegie Mellon  and created entirely New Field like machine learning and Carnegie Mellon is now home to the largest university robotics Center in America  cuz the proud Heritage of Pittsburgh  I so strongly
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,89,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk88.wav",reveals the character of our nation  a nation that harnesses the Ambitions the dreams and the aspirations of our people  seizes the opportunity before us because we see them  because we believe in them  and then invent the future  that is what we have always done  and that is what we must now do
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,90,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk89.wav",and I know we will I thank you all for inviting me may God bless you and may God bless the United States of America
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,91,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk90.wav",
https://www.youtube.com/live/XokApnr_Cak?si=7eVjPBx216mBdMC8,92,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Vice President Kamala Harris on the Economy - Live from Pittsburgh, Pennsylvania ｜ Harris-Walz 2024_chunk91.wav",
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,1,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk0.wav",and I'm proud to be an American who gave that right to me and I gladly stand next to you and defend her
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,2,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk1.wav",from the lakes of Minnesota  to the Tennessee  across the plains of Texas
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,3,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk2.wav",New York  don't forget the man who died who gave it to me and I
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,4,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk3.wav",what is a raincoat  God Bless America
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,5,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk4.wav",forget the man who died  next to you and defend her to the day.
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,6,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk5.wav",
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,7,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk6.wav",
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,8,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk7.wav",leave thank you very much really and thank you and very big thank you to Pennsylvania we love Pennsylvania and as I was saying  oh I love that I love that chart I love that graph isn't it a beaut
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,9,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk8.wav",nothing but also beautiful because look at the number that's the day I left office it was the lowest border patrol the lowest it's ever been illegal immigration today it's out of control but I love it for other reasons to you know that so thank you very much and thank Lee and what Lee is done with that song and it's such an honor to have it I want to just to let you know that tonight I returned to Butler in the aftermath of tragedy and heartache to deliver
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,10,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk9.wav",simple message to the people of Pennsylvania to the people of America our movement to make America great again stand stronger prouder more united more determined and nearer to Victory than ever before we're going to make America great again going to win the election and a win the election  I do all Americans whether you are Republican Democrat independent conservative or liberal or you have
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,11,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk10.wav",No Label whatsoever it makes no difference our movement it belongs to you it belongs to our country  how long should I charge and together and just one month we are going to usher in a new golden age of American Security Prosperity sovereignty and freedom for citizens of every race religion color and Creed  exactly 12 weeks ago this evening on this very great
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,12,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk11.wav",and a cold-blooded assassin aim to silence me into silence the greatest movement Maga in the history of our country Mega  Play La Mega  416 harrowing seconds during the gunfire time stopped as this vicious monster Unleashed Fury evil from his sniper's perch not so far away but by the hand of Providence and the grace of God
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,13,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk12.wav",that villain did not succeed in his goal did not come close  he did not stop our movement he did not break out our spirit he did not Shake our unyielding resolve to save America from evils of poverty hatred and destruction yet we are here this evening in record numbers this is a big crap this is that big one  there is a big one
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,14,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk13.wav",not only to Mark the Triumph of American Spirit but over and and you know that this is really truly in the true sense Spirit over evil and adversity but also to pay tribute to some of the best and bravest we have ever known this field is now a monument to The Valor of our First Responders to the resilience of our fellow citizens into the sacrifice of a loving and devoted father a really
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,15,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk14.wav",great man you know that  forever afterward  Forever After all who have visited this house
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,16,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk15.wav",place where remember what happened here and they will know of the character and courage that's so many incredible American Patriots have showed and no and they know it at a level never seen before probably first I want to thank the men and women of the u.s. Secret Service who threw their bodies on top of Pi  without even a thought for the road lives they were they were on top of me so fast they were on
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,17,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk16.wav",top of me and it was not even a moment of doubt in their minds you watch those tapes not even a moment of doubt I want to thank secret service at great great people they are great people  I didn't that moment those agents displayed a Devotion to duty that cannot be described and they did it yet again less than three weeks ago when they really did a fantastic job another attempt it was another attempt we have an evil world we have a very sick world
https://youtu.be/Q5TIZnhXX7Q?si=agpeKU04EQ-AtdJ_,18,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump full speech at Pennsylvania rally (October 5, 2024)_chunk17.wav",my gratitude to them is beyond measure we also owe a tremendous debt thanks to the Secret Service counters sniper and a local police sniper  who returned fire within seconds and stop the shooter quickly and saved many lives if you didn't stop he saved many lives he had a lot of bullets a lot of ammunition up there with him and we are just amazing
